amount,pickup_time,startX,startY,endX,endY 
1,2013-11-18 16:01:00,-73.9718586,-40.7629781,-73.8612717,-40.7680118
4,2013-11-18 16:01:00,-73.9724164,-40.794038,-73.8641309,-40.7698016
1,2013-11-18 16:01:00,-73.9696237,-40.7602528,-73.9774355,-40.7495393
4,2013-11-18 16:01:00,-74.006766,-40.705624,-73.976735,-40.747628
5,2013-11-18 16:01:00,-74.0051812,-40.7294474,-74.009681,-40.714946
1,2013-11-18 16:01:00,-73.966537,-40.77314,-73.9700424,-40.7654664
1,2013-11-18 16:01:00,-73.986458,-40.75671,-73.9717336,-40.7820374
1,2013-11-18 16:01:00,-73.9733087,-40.7609894,-73.9652142,-40.7634317
6,2013-11-18 16:01:00,-74.014069,-40.7177122,-73.9999617,-40.7268923
5,2013-11-18 16:01:00,-73.9783711,-40.7524145,-73.9906194,-40.7509969
2,2013-11-18 16:01:00,-73.96852,-40.754877,-73.9532591,-40.7675236
1,2013-11-18 16:01:00,-73.95382,-40.7845639,-73.9549422,-40.7775056
1,2013-11-18 16:01:00,-73.9807424,-40.7477017,-73.9563381,-40.7755929
6,2013-11-18 16:01:00,-73.993292,-40.742233,-73.994173,-40.766505
1,2013-11-18 16:01:00,-73.9814414,-40.7635839,-74.003376,-40.725252
5,2013-11-18 16:01:00,-73.9742235,-40.7597393,-73.9635486,-40.7743723
6,2013-11-18 16:01:00,-73.9749879,-40.7826312,-73.9725352,-40.7991459
1,2013-11-18 16:01:00,-73.9657832,-40.7586317,-73.974506,-40.732728
2,2013-11-18 16:01:00,-73.983624,-40.755516,-73.980036,-40.765521
1,2013-11-18 16:01:00,-74.0059578,-40.7401352,-73.9946486,-40.7658627
1,2013-11-18 16:01:00,-73.993913,-40.681641,-73.9943596,-40.6902428
1,2013-11-18 16:01:00,-73.9949814,-40.7603,-73.986639,-40.755035
1,2013-11-18 16:01:00,-73.9476241,-40.7752458,-73.968978,-40.754251
1,2013-11-18 16:01:00,-73.99684,-40.737361,-73.9765352,-40.7507747
1,2013-11-18 16:01:00,-74.006624,-40.731669,-74.0026,-40.719903
1,2013-11-18 16:01:00,-73.99111,-40.750319,-74.0152242,-40.7098264
1,2013-11-18 16:01:00,-73.9578122,-40.7735731,-73.945508,-40.801971
2,2013-11-18 16:01:00,-73.9647071,-40.7916741,-73.9684641,-40.7990578
2,2013-11-18 16:01:00,-73.962768,-40.778313,-73.998612,-40.732215
6,2013-11-18 16:01:00,-73.974935,-40.7501,-73.973968,-40.762967
1,2013-11-18 16:01:00,-73.9584859,-40.778169,-73.9846345,-40.7592117
5,2013-11-18 16:01:00,-73.97737,-40.774281,-73.993814,-40.732731
2,2013-11-18 16:01:00,-73.9807424,-40.7477017,-73.983443,-40.747098
1,2013-11-18 16:01:00,-73.9749659,-40.7559569,-73.8703113,-40.7730151
1,2013-11-18 16:01:00,-73.9672707,-40.7634817,-73.9659332,-40.7711
1,2013-11-18 16:01:00,-73.9650969,-40.7691072,-73.9570636,-40.7801184
5,2013-11-18 16:01:00,-73.870419,-40.7735296,-74.008154,-40.738142
1,2013-11-18 16:01:00,-73.9817975,-40.7580163,-73.9707906,-40.7833496
1,2013-11-18 16:01:00,-73.9839987,-40.729373,-73.983148,-40.7388264
1,2013-11-18 16:01:00,-73.9661079,-40.789736,-73.9676094,-40.7561287
6,2013-11-18 16:01:00,-73.956945,-40.783417,-73.9698766,-40.7629524
1,2013-11-18 16:01:00,-73.992006,-40.749101,-74.004861,-40.741642
1,2013-11-18 16:01:00,-73.984174,-40.759841,-73.9722156,-40.7498059
1,2013-11-18 16:01:00,-73.9891608,-40.7768337,-73.9838267,-40.7654145
1,2013-11-18 16:01:00,-73.95231,-40.7688196,-73.9765352,-40.7507747
1,2013-11-18 16:01:00,-73.9703295,-40.7623299,-73.974532,-40.778168
1,2013-11-18 16:01:00,-74.011947,-40.707452,-73.971217,-40.755193
1,2013-11-18 16:01:00,-73.9513917,-40.7700816,-73.9519406,-40.8038638
1,2013-11-18 16:01:00,-73.9560833,-40.7788122,-73.985488,-40.752935
1,2013-11-18 16:01:00,-74.006857,-40.730228,-74.0019805,-40.677916
1,2013-11-18 16:01:00,-73.992139,-40.7591031,-73.979076,-40.766876
5,2013-11-18 16:01:00,-73.9683753,-40.7507394,-73.980036,-40.765521
1,2013-11-18 16:01:00,-73.9647558,-40.764057,-73.9541598,-40.7872313
2,2013-11-18 16:01:00,-73.9783711,-40.7524145,-74.004026,-40.716871
1,2013-11-18 16:01:00,-73.9870975,-40.7225403,-73.988708,-40.7485042
5,2013-11-18 16:01:00,-73.9663588,-40.7647323,-73.974915,-40.761667
6,2013-11-18 16:01:00,-74.0163751,-40.7100848,-73.7846907,-40.6434343
6,2013-11-18 16:01:00,-73.9854922,-40.747168,-74.001326,-40.746492
5,2013-11-18 16:01:00,-73.9840844,-40.6948469,-73.95185,-40.7694519
4,2013-11-18 16:01:00,-73.988592,-40.746036,-73.9967162,-40.725502
5,2013-11-18 16:01:00,-73.9706085,-40.7615514,-73.9850867,-40.7585867
1,2013-11-18 16:01:00,-73.98456,-40.748439,-73.986812,-40.729779
1,2013-11-18 16:01:00,-73.9547388,-40.7833046,-74.001326,-40.746492
2,2013-11-18 16:01:00,-73.9737244,-40.7945858,-73.9555856,-40.7794952
1,2013-11-18 16:01:00,-73.991563,-40.749706,-73.976045,-40.757232
1,2013-11-18 16:01:00,-73.9539832,-40.7788196,-73.9617129,-40.7553476
1,2013-11-18 16:01:00,-73.9795907,-40.7845582,-73.973636,-40.76457
6,2013-11-18 16:01:00,-74.005366,-40.740945,-73.998585,-40.724632
1,2013-11-18 16:01:00,-73.979057,-40.761771,-73.9844618,-40.760776
1,2013-11-18 16:01:00,-73.978332,-40.7541,-73.9712361,-40.7445132
1,2013-11-18 16:01:00,-73.9569348,-40.766522,-73.9652,-40.752799
2,2013-11-18 16:01:00,-73.981848,-40.766287,-74.004168,-40.74769
2,2013-11-18 16:01:00,-73.9815725,-40.7736018,-73.9758906,-40.7889211
6,2013-11-18 16:01:00,-73.9611049,-40.7690611,-73.940524,-40.797258
1,2013-11-18 16:01:00,-74.0080186,-40.7114475,-73.9954726,-40.7596264
1,2013-11-18 16:01:00,-73.999956,-40.718017,-73.978347,-40.687872
1,2013-11-18 16:01:00,-73.984344,-40.745861,-73.9682154,-40.7679674
1,2013-11-18 16:01:00,-73.9570636,-40.7801184,-73.9722305,-40.759717
1,2013-11-18 16:01:00,-73.98731,-40.752893,-73.991871,-40.744186
1,2013-11-18 16:01:00,-74.004861,-40.741642,-73.9954726,-40.7596264
1,2013-11-18 16:01:00,-73.9752226,-40.7552254,-73.9539832,-40.7788196
1,2013-11-18 16:01:00,-73.9744567,-40.7507556,-73.9897914,-40.7572335
1,2013-11-18 16:01:00,-73.991563,-40.749706,-73.973512,-40.743782
1,2013-11-18 16:01:00,-73.968904,-40.769901,-73.9996723,-40.7284251
1,2013-11-18 16:01:00,-73.9880635,-40.7490333,-73.9808828,-40.7592744
1,2013-11-18 16:01:00,-73.978121,-40.745726,-73.9675327,-40.7602554
3,2013-11-18 16:01:00,-73.9600943,-40.8081151,-73.9703286,-40.7839788
1,2013-11-18 16:01:00,-73.9698766,-40.7629524,-73.9574722,-40.7769107
5,2013-11-18 16:01:00,-73.9977608,-40.7564882,-73.9731443,-40.7485336
1,2013-11-18 16:01:00,-73.981392,-40.737222,-73.9909945,-40.7237253
3,2013-11-18 16:01:00,-73.9976021,-40.7514523,-73.994252,-40.728412
1,2013-11-18 16:01:00,-74.010128,-40.714383,-73.9975706,-40.7258746
1,2013-11-18 16:01:00,-74.007203,-40.72805,-73.992079,-40.754091
1,2013-11-18 16:01:00,-74.005535,-40.745816,-73.9513917,-40.7700816
4,2013-11-18 16:01:00,-73.987298,-40.744682,-73.9792861,-40.7528022
2,2013-11-18 16:01:00,-74.008233,-40.721966,-73.997805,-40.736032
1,2013-11-18 16:01:00,-73.9714516,-40.7577482,-73.99111,-40.750319
1,2013-11-18 16:01:00,-73.9810182,-40.7676993,-74.0060705,-40.7501781
2,2013-11-18 16:01:00,-73.959511,-40.716172,-73.953398,-40.717911
1,2013-11-18 16:01:00,-73.986639,-40.755035,-73.987892,-40.75475
1,2013-11-18 16:01:00,-73.9522412,-40.7771924,-73.9593042,-40.7675129
1,2013-11-18 16:01:00,-73.99684,-40.737361,-73.9832221,-40.7626973
1,2013-11-18 16:01:00,-73.9912191,-40.7277093,-73.9786451,-40.7506192
5,2013-11-18 16:01:00,-73.9471299,-40.7716972,-73.9654448,-40.7659843
3,2013-11-18 16:01:00,-73.974111,-40.7639334,-73.9691318,-40.7609292
1,2013-11-18 16:01:00,-73.9845088,-40.7369623,-74.010846,-40.708797
2,2013-11-18 16:01:00,-74.000898,-40.725773,-73.949374,-40.776876
1,2013-11-18 16:01:00,-74.007823,-40.7117257,-73.9760403,-40.7514368
1,2013-11-18 16:01:00,-73.977655,-40.757912,-73.986597,-40.742772
1,2013-11-18 16:01:00,-73.974457,-40.762293,-74.00697,-40.741628
1,2013-11-18 16:01:00,-73.9788209,-40.7824641,-73.9740978,-40.7965204
1,2013-11-18 16:01:00,-73.9504717,-40.7713798,-73.984076,-40.749102
1,2013-11-18 16:01:00,-73.9871818,-40.7332927,-73.977722,-40.734041
1,2013-11-18 16:01:00,-73.9766802,-40.7650275,-73.9773744,-40.7895628
2,2013-11-18 16:01:00,-73.9781397,-40.763023,-73.9665784,-40.7615583
6,2013-11-18 16:01:00,-73.9883858,-40.7591595,-74.005658,-40.726435
5,2013-11-18 16:01:00,-73.967036,-40.7609338,-73.946974,-40.799961
5,2013-11-18 16:01:00,-74.004031,-40.725513,-73.943055,-40.716805
1,2013-11-18 16:01:00,-73.9819937,-40.7654522,-74.0025769,-40.7560207
1,2013-11-18 16:01:00,-73.99111,-40.750319,-73.8879382,-40.7666894
1,2013-11-18 16:01:00,-74.006385,-40.744646,-74.001566,-40.717299
1,2013-11-18 16:01:00,-73.9684724,-40.7915647,-73.9778347,-40.7787275
1,2013-11-18 16:01:00,-73.974044,-40.747296,-73.982228,-40.727846
1,2013-11-18 16:01:00,-73.9504717,-40.7713798,-73.9548817,-40.7639862
6,2013-11-18 16:01:00,-73.9891568,-40.7478958,-73.9638433,-40.7653085
1,2013-11-18 16:01:00,-73.9925251,-40.7534779,-73.9786451,-40.7506192
1,2013-11-18 16:01:00,-73.9713467,-40.7978216,-73.966136,-40.8047848
1,2013-11-18 16:01:00,-73.979057,-40.761771,-73.9641825,-40.7703607
5,2013-11-18 16:01:00,-73.9778627,-40.7888872,-73.9633881,-40.7659323
5,2013-11-18 16:01:00,-73.9707906,-40.7833496,-73.9684724,-40.7915647
2,2013-11-18 16:01:00,-73.976045,-40.757232,-73.9681807,-40.7622356
1,2013-11-18 16:01:00,-73.8117408,-40.6941602,-73.979238,-40.747068
1,2013-11-18 16:01:00,-73.9742235,-40.7597393,-73.991798,-40.738504
2,2013-11-18 16:01:00,-73.9716824,-40.7871636,-73.9783287,-40.7831525
6,2013-11-18 16:01:00,-73.9676039,-40.7660762,-73.970728,-40.767394
1,2013-11-18 16:01:00,-73.9633881,-40.7659323,-73.9573054,-40.7742676
2,2013-11-18 16:01:00,-73.9575618,-40.7794356,-73.9799051,-40.7838162
1,2013-11-18 16:01:00,-74.006857,-40.730228,-73.991177,-40.75533
1,2013-11-18 16:01:00,-73.961839,-40.779584,-73.9573054,-40.7742676
3,2013-11-18 16:01:00,-73.9798125,-40.686641,-73.991114,-40.733214
1,2013-11-18 16:01:00,-73.9570636,-40.7801184,-73.9724703,-40.758999
1,2013-11-18 16:01:00,-73.992266,-40.734532,-73.979295,-40.776725
6,2013-11-18 16:01:00,-73.9658998,-40.7653573,-73.990968,-40.745421
3,2013-11-18 16:01:00,-73.971713,-40.750494,-73.993978,-40.695463
1,2013-11-18 16:01:00,-74.001884,-40.719398,-74.009474,-40.710413
3,2013-11-18 16:01:00,-73.97282,-40.75587,-73.9650969,-40.7691072
1,2013-11-18 16:01:00,-73.975373,-40.76104,-73.9606044,-40.769747
2,2013-11-18 16:01:00,-74.0159512,-40.7151089,-73.998812,-40.723021
1,2013-11-18 16:01:00,-73.9673032,-40.7692257,-73.9480817,-40.7746141
1,2013-11-18 16:01:01,-73.998714,-40.734784,-73.9890529,-40.7307238
2,2013-11-18 16:01:02,-73.981211,-40.725073,-73.998486,-40.745294
2,2013-11-18 16:01:02,-73.95382,-40.7845639,-73.9854503,-40.7784812
1,2013-11-18 16:01:02,-73.9895128,-40.7678054,-73.9847413,-40.7641596
2,2013-11-18 16:01:02,-73.9816091,-40.7326521,-73.99658,-40.742811
1,2013-11-18 16:01:03,-73.9532121,-40.7885301,-73.9680243,-40.7595777
2,2013-11-18 16:01:03,-74.0001819,-40.7582984,-73.9775627,-40.7520707
4,2013-11-18 16:01:03,-73.9895958,-40.7415497,-74.011,-40.713329
1,2013-11-18 16:01:03,-73.7898948,-40.6468309,-73.727592,-40.656306
3,2013-11-18 16:01:04,-73.9958149,-40.7540563,-73.7770685,-40.6467428
3,2013-11-18 16:01:05,-73.9560833,-40.7788122,-73.9598562,-40.773644
1,2013-11-18 16:01:07,-73.918256,-40.779286,-73.9406143,-40.7505159
1,2013-11-18 16:01:07,-73.9871386,-40.7659666,-74.004168,-40.74769
1,2013-11-18 16:01:07,-74.000657,-40.722183,-73.999019,-40.734149
1,2013-11-18 16:01:07,-73.983362,-40.741408,-73.986535,-40.73705
3,2013-11-18 16:01:08,-73.9546771,-40.7655778,-73.9832592,-40.7610991
1,2013-11-18 16:01:08,-73.9783711,-40.7524145,-73.9718586,-40.7629781
1,2013-11-18 16:01:08,-73.9774355,-40.7495393,-73.973465,-40.763659
1,2013-11-18 16:01:08,-73.9718586,-40.7629781,-73.9601116,-40.7704223
1,2013-11-18 16:01:08,-74.0023273,-40.755684,-73.972027,-40.678328
1,2013-11-18 16:01:09,-73.9809839,-40.764219,-73.971263,-40.751122
1,2013-11-18 16:01:10,-73.9714037,-40.7635979,-73.9602361,-40.7789076
1,2013-11-18 16:01:10,-73.9781397,-40.763023,-73.9564889,-40.7840414
1,2013-11-18 16:01:10,-73.9596951,-40.7627399,-73.9547388,-40.7833046
1,2013-11-18 16:01:11,-73.945482,-40.807773,-73.9439398,-40.7954473
1,2013-11-18 16:01:11,-73.9617136,-40.7710998,-73.947122,-40.775929
2,2013-11-18 16:01:12,-73.9816483,-40.7785905,-73.9726862,-40.7908684
1,2013-11-18 16:01:12,-73.9542477,-40.7661654,-73.962768,-40.778313
1,2013-11-18 16:01:12,-73.979057,-40.761771,-73.9512052,-40.7826258
1,2013-11-18 16:01:13,-73.974457,-40.762293,-73.987892,-40.75475
1,2013-11-18 16:01:13,-73.9815997,-40.7496412,-73.9765158,-40.7549743
1,2013-11-18 16:01:14,-73.9885656,-40.7691032,-73.9788008,-40.7774028
1,2013-11-18 16:01:15,-73.9891608,-40.7768337,-73.980112,-40.770529
1,2013-11-18 16:01:15,-73.8739364,-40.7737968,-73.983624,-40.755516
1,2013-11-18 16:01:15,-73.972553,-40.764898,-73.99291,-40.747855
1,2013-11-18 16:01:16,-73.9783711,-40.7524145,-73.9897914,-40.7572335
2,2013-11-18 16:01:16,-73.990726,-40.755951,-73.9903054,-40.7233779
2,2013-11-18 16:01:17,-73.9863908,-40.730361,-73.998274,-40.735391
1,2013-11-18 16:01:17,-73.9622034,-40.7618045,-73.9325129,-40.8464815
1,2013-11-18 16:01:17,-73.976504,-40.756606,-73.982275,-40.751577
1,2013-11-18 16:01:17,-74.0152242,-40.7098264,-73.9892986,-40.7579071
1,2013-11-18 16:01:18,-73.9610636,-40.7608639,-73.9629623,-40.7724554
1,2013-11-18 16:01:18,-73.9630866,-40.7750035,-73.979057,-40.761771
1,2013-11-18 16:01:18,-73.9214518,-40.7436277,-73.870419,-40.7735296
1,2013-11-18 16:01:19,-73.9546771,-40.7655778,-73.9293061,-40.7423388
3,2013-11-18 16:01:19,-73.9607386,-40.7594845,-73.964476,-40.7730963
2,2013-11-18 16:01:19,-73.9841758,-40.7672731,-73.870419,-40.7735296
1,2013-11-18 16:01:19,-73.991419,-40.744802,-73.9783711,-40.7524145
1,2013-11-18 16:01:20,-73.997551,-40.683629,-73.995497,-40.687885
1,2013-11-18 16:01:20,-73.7770685,-40.6467428,-74.0227902,-40.6145962
1,2013-11-18 16:01:20,-73.9781397,-40.763023,-74.00596,-40.735845
1,2013-11-18 16:01:20,-73.95924,-40.763366,-73.9522412,-40.7771924
1,2013-11-18 16:01:21,-73.982557,-40.7313565,-73.99684,-40.737361
1,2013-11-18 16:01:21,-73.991563,-40.749706,-73.974915,-40.761667
1,2013-11-18 16:01:21,-73.9722156,-40.7498059,-73.979076,-40.766876
1,2013-11-18 16:01:21,-73.8625558,-40.7688802,-73.784725,-40.741122
1,2013-11-18 16:01:21,-73.986597,-40.742772,-73.9733087,-40.7609894
1,2013-11-18 16:01:22,-73.8746247,-40.7738171,-73.832349,-40.759679
1,2013-11-18 16:01:22,-73.9639315,-40.7770899,-73.976289,-40.759787
1,2013-11-18 16:01:22,-73.984529,-40.742708,-74.0082958,-40.7454493
1,2013-11-18 16:01:22,-73.9760057,-40.7540778,-73.9799047,-40.7349899
1,2013-11-18 16:01:23,-73.9545659,-40.7697674,-73.9498734,-40.7761941
1,2013-11-18 16:01:23,-73.870419,-40.7735296,-73.9828071,-40.7617189
1,2013-11-18 16:01:23,-73.9728511,-40.7616152,-73.9803693,-40.7899385
2,2013-11-18 16:01:23,-73.9485066,-40.7447002,-73.9485066,-40.7447002
1,2013-11-18 16:01:25,-74.007823,-40.7117257,-73.9867535,-40.7195914
3,2013-11-18 16:01:25,-74.006501,-40.732426,-74.008747,-40.719029
1,2013-11-18 16:01:25,-73.982957,-40.747765,-73.9672131,-40.7526752
1,2013-11-18 16:01:25,-73.982275,-40.751577,-73.9891568,-40.7478958
1,2013-11-18 16:01:25,-74.016198,-40.714767,-73.9948451,-40.7502935
1,2013-11-18 16:01:26,-74.010401,-40.718802,-73.998714,-40.734784
1,2013-11-18 16:01:26,-74.00177,-40.735762,-73.987672,-40.728595
1,2013-11-18 16:01:27,-73.9872606,-40.7760287,-73.99684,-40.737361
1,2013-11-18 16:01:27,-73.9528059,-40.7833024,-73.9638672,-40.8029837
1,2013-11-18 16:01:28,-73.9908872,-40.7659147,-73.9691157,-40.7985082
1,2013-11-18 16:01:28,-73.979057,-40.761771,-73.975373,-40.76104
2,2013-11-18 16:01:28,-73.9574143,-40.770106,-73.9578668,-40.765245
1,2013-11-18 16:01:28,-73.999423,-40.71868,-73.979057,-40.761771
2,2013-11-18 16:01:29,-74.0040671,-40.7074502,-73.9888505,-40.6931996
1,2013-11-18 16:01:30,-73.991419,-40.744802,-73.983621,-40.749724
1,2013-11-18 16:01:30,-73.9788008,-40.7774028,-73.9931565,-40.7628026
1,2013-11-18 16:01:30,-74.0137608,-40.7024037,-74.0139192,-40.7128891
1,2013-11-18 16:01:30,-74.017575,-40.70684,-73.984292,-40.7647761
1,2013-11-18 16:01:31,-73.9873016,-40.7389006,-73.993813,-40.746618
1,2013-11-18 16:01:31,-73.9793005,-40.7869293,-73.9929759,-40.7528582
1,2013-11-18 16:01:31,-73.9751347,-40.7584861,-73.7821694,-40.6484326
1,2013-11-18 16:01:31,-73.975558,-40.752116,-73.9882578,-40.7491155
3,2013-11-18 16:01:31,-73.9746829,-40.7591101,-73.987746,-40.744066
1,2013-11-18 16:01:31,-73.9939499,-40.7515228,-73.96852,-40.754877
1,2013-11-18 16:01:32,-73.981952,-40.7778527,-73.9688609,-40.7859744
1,2013-11-18 16:01:32,-74.0052202,-40.7230023,-73.993813,-40.746618
1,2013-11-18 16:01:33,-73.9571722,-40.7859848,-73.9563381,-40.7755929
1,2013-11-18 16:01:33,-73.9955715,-40.7307232,-73.9966626,-40.7269315
1,2013-11-18 16:01:34,-73.978728,-40.772417,-73.9555649,-40.7853035
1,2013-11-18 16:01:34,-73.9452574,-40.7784828,-73.9512608,-40.7742922
1,2013-11-18 16:01:35,-73.9805314,-40.7648393,-74.004416,-40.742284
1,2013-11-18 16:01:35,-73.991921,-40.731166,-74.0081946,-40.749344
1,2013-11-18 16:01:36,-73.9548817,-40.7639862,-74.009988,-40.709806
1,2013-11-18 16:01:36,-73.972122,-40.745685,-73.9785655,-40.7566543
1,2013-11-18 16:01:36,-73.981848,-40.766287,-73.9849977,-40.779121
1,2013-11-18 16:01:37,-73.96402,-40.7538,-73.9587132,-40.7723386
1,2013-11-18 16:01:38,-73.870419,-40.7735296,-73.9696237,-40.7602528
2,2013-11-18 16:01:38,-73.9795321,-40.7662134,-73.9929759,-40.7528582
2,2013-11-18 16:01:38,-73.9896878,-40.7522886,-74.011947,-40.707452
1,2013-11-18 16:01:38,-73.946656,-40.772351,-73.9537477,-40.7668547
1,2013-11-18 16:01:38,-73.9583631,-40.7688015,-73.9627075,-40.7548753
1,2013-11-18 16:01:38,-73.99111,-40.750319,-73.994262,-40.746004
2,2013-11-18 16:01:39,-73.9811702,-40.7843497,-73.870419,-40.7735296
1,2013-11-18 16:01:40,-73.975881,-40.744779,-73.992006,-40.749101
3,2013-11-18 16:01:40,-73.9866698,-40.76661,-73.9916837,-40.7597281
1,2013-11-18 16:01:40,-73.9805314,-40.7648393,-73.99111,-40.750319
1,2013-11-18 16:01:41,-73.9598562,-40.773644,-73.9631538,-40.7691229
1,2013-11-18 16:01:42,-73.9688092,-40.693114,-73.961996,-40.668663
2,2013-11-18 16:01:42,-73.9905265,-40.7402559,-74.008378,-40.716587
3,2013-11-18 16:01:42,-74.0159512,-40.7151089,-73.995593,-40.728194
1,2013-11-18 16:01:42,-73.973591,-40.7479204,-73.8870366,-40.7737358
1,2013-11-18 16:01:42,-74.008584,-40.719952,-73.7864513,-40.6444877
1,2013-11-18 16:01:43,-73.9654336,-40.7717839,-73.9536285,-40.7752903
2,2013-11-18 16:01:44,-73.9823814,-40.7673981,-73.9744567,-40.7507556
1,2013-11-18 16:01:44,-73.9714516,-40.7577482,-73.974044,-40.747296
1,2013-11-18 16:01:44,-73.983627,-40.743945,-73.9698998,-40.7486579
1,2013-11-18 16:01:44,-73.976234,-40.765675,-73.945978,-40.807098
1,2013-11-18 16:01:44,-73.9788008,-40.7774028,-73.9755091,-40.7870013
2,2013-11-18 16:01:44,-74.0025415,-40.7551291,-73.9819937,-40.7654522
1,2013-11-18 16:01:44,-73.953889,-40.790471,-73.9448126,-40.7791055
1,2013-11-18 16:01:44,-73.996129,-40.743431,-74.000647,-40.73723
1,2013-11-18 16:01:45,-73.9871572,-40.771022,-73.975373,-40.76104
1,2013-11-18 16:01:47,-73.9574143,-40.770106,-73.9503368,-40.7798089
1,2013-11-18 16:01:47,-73.973276,-40.755243,-73.990067,-40.746659
1,2013-11-18 16:01:48,-73.9565682,-40.7807974,-73.9687465,-40.7641041
1,2013-11-18 16:01:48,-73.8746247,-40.7738171,-73.9775627,-40.7520707
1,2013-11-18 16:01:49,-74.006021,-40.706142,-74.016626,-40.708134
1,2013-11-18 16:01:49,-73.993292,-40.742233,-73.992006,-40.749101
1,2013-11-18 16:01:49,-73.8625558,-40.7688802,-73.9526675,-40.7866018
1,2013-11-18 16:01:50,-73.8625558,-40.7688802,-73.9724703,-40.758999
1,2013-11-18 16:01:50,-73.9912061,-40.7358769,-74.003768,-40.722384
1,2013-11-18 16:01:50,-73.9876044,-40.7704103,-73.9657046,-40.8004313
2,2013-11-18 16:01:51,-73.9823574,-40.7623343,-73.988644,-40.742814
1,2013-11-18 16:01:51,-73.8640899,-40.7698229,-73.90929,-40.766828
1,2013-11-18 16:01:53,-73.7838055,-40.6487785,-73.84516,-40.7243
1,2013-11-18 16:01:53,-73.9606698,-40.7595848,-73.9763448,-40.7359486
2,2013-11-18 16:01:53,-73.9518834,-40.7845645,-73.9686338,-40.7616111
1,2013-11-18 16:01:53,-73.974457,-40.762293,-73.9589283,-40.7749534
1,2013-11-18 16:01:53,-73.9838932,-40.746494,-73.9909131,-40.7709763
1,2013-11-18 16:01:53,-73.988578,-40.737147,-73.977655,-40.757912
1,2013-11-18 16:01:54,-73.9717336,-40.7820374,-73.9814414,-40.7635839
1,2013-11-18 16:01:54,-73.7898948,-40.6468309,-73.9958473,-40.7265273
1,2013-11-18 16:01:54,-73.9881498,-40.7319637,-73.9775627,-40.7520707
1,2013-11-18 16:01:54,-73.991375,-40.739088,-73.9855518,-40.7219224
2,2013-11-18 16:01:55,-73.9706085,-40.7615514,-73.957888,-40.761175
1,2013-11-18 16:01:55,-73.7847658,-40.6484488,-73.95274216666667,-40.756159266666664
1,2013-11-18 16:01:55,-73.9939499,-40.7515228,-73.9740539,-40.7572106
1,2013-11-18 16:01:55,-73.9825858,-40.7773114,-73.9620184,-40.7678094
2,2013-11-18 16:01:55,-73.971713,-40.750494,-73.9565682,-40.7807974
4,2013-11-18 16:01:56,-73.9861046,-40.7622893,-73.8739364,-40.7737968
1,2013-11-18 16:01:56,-73.9700079,-40.7972533,-73.9770038,-40.7876214
1,2013-11-18 16:01:56,-73.9591761,-40.7717042,-73.9549422,-40.7775056
1,2013-11-18 16:01:56,-73.9885986,-40.7228523,-74.001884,-40.719398
2,2013-11-18 16:01:57,-73.9718586,-40.7629781,-73.9562677,-40.7872254
1,2013-11-18 16:01:57,-73.9822067,-40.7689456,-73.99291,-40.747855
1,2013-11-18 16:01:57,-73.986222,-40.7672246,-73.9983286,-40.7608279
4,2013-11-18 16:01:58,-73.981848,-40.766287,-73.9820207,-40.776264
1,2013-11-18 16:01:58,-73.9798438,-40.7489146,-73.8612717,-40.7680118
1,2013-11-18 16:01:58,-73.946974,-40.799961,-73.985552,-40.7579667
1,2013-11-18 16:01:58,-73.9639283,-40.8080126,-73.9737519,-40.7545964
2,2013-11-18 16:01:59,-73.993322,-40.733304,-73.984078,-40.743326
5,2013-11-18 16:02:00,-73.997618,-40.7539445,-73.994165,-40.741031
1,2013-11-18 16:02:00,-73.978116,-40.757284,-73.99505,-40.734034
1,2013-11-18 16:02:00,-73.997349,-40.720705,-74.0104177,-40.7305432
1,2013-11-18 16:02:00,-73.9996723,-40.7284251,-74.0132157,-40.7151981
5,2013-11-18 16:02:00,-73.9810292,-40.7692746,-73.9717687,-40.7921252
3,2013-11-18 16:02:00,-73.9751347,-40.7584861,-73.8965183,-40.7490366
1,2013-11-18 16:02:00,-73.9776997,-40.7870782,-73.981952,-40.7778527
1,2013-11-18 16:02:00,-73.9775627,-40.7520707,-73.9897914,-40.7572335
1,2013-11-18 16:02:00,-73.99798,-40.722663,-73.99798,-40.722663
